phi,percent lengthening,thrust,power,efficiency,LE sigma magnitude
0.7180783208205241,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
0.7180783208205241,0.25,5.322457763732061,15.586203458929587,0.34148519732576305,4.618784146120289
0.7180783208205241,0.5,6.0872100528517965,17.787895658813078,0.34221080276215055,6.258186622692655
0.8975979010256552,-0.5,4.731162404014671,9.882566051121989,0.47873825275142295,3.7628561331855077
0.8975979010256552,-0.25,4.790282561604529,11.779980437702656,0.406646054035276,3.8654962307406
0.8975979010256552,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
0.8975979010256552,0.25,5.4402853923149666,15.72665697241807,0.3459276438633028,4.933693321046573
0.8975979010256552,0.5,6.007162484585689,17.80292546925879,0.3374255818212889,5.9045104303085685
1.0771174812307862,-0.5,4.795534100554098,9.95053305795185,0.48193740703386784,3.614537636639123
1.0771174812307862,-0.25,4.814631372173052,11.801950151416687,0.4079521867489935,3.763660667534545
1.0771174812307862,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
1.0771174812307862,0.25,5.412855224617871,15.732764007143551,0.3440498581279255,4.7725267204684565
1.0771174812307862,0.5,6.012771119513918,17.934829666905536,0.33525666154549866,5.6448087832262015
1.2566370614359172,-0.5,4.837033514750502,10.037769391774066,0.4818833075318947,3.438809080349294
1.2566370614359172,-0.25,4.797493722361281,11.806503469000285,0.40634331196851026,3.6348617506774628
1.2566370614359172,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
1.2566370614359172,0.25,5.35777081194604,15.729046292668338,0.3406290955125116,4.481312037621847
1.2566370614359172,0.5,6.014266297627084,18.048721672942065,0.3332239483000857,5.3703208499068955
1.4361566416410483,-0.5,4.827820379466105,10.128177607201403,0.47667216815327135,3.195104509602561
1.4361566416410483,-0.25,4.782105301265842,11.814266813412058,0.40477376859620207,3.4984862087079898
1.4361566416410483,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
1.4361566416410483,0.25,5.3275363337657655,15.74844384494958,0.3382896993644404,4.139486126313017
1.4361566416410483,0.5,6.0467738097498165,18.171358587795083,0.33276399123019745,5.082036939059635
1.6156762218461793,-0.5,4.815086610008452,10.21034388432272,0.4715890732536135,2.967793081454152
1.6156762218461793,-0.25,4.77848011819541,11.823316953941244,0.4041573220789389,3.3742864015473053
1.6156762218461793,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
1.6156762218461793,0.25,5.34834997889884,15.776686023629187,0.33900338581172657,4.2022429741981915
1.6156762218461793,0.5,6.003452280554236,18.1953449919704,0.3299444051873464,4.720328049007416
1.7951958020513104,-0.5,4.767593285450269,10.262957653785236,0.4645437939317485,3.02854684753816
1.7951958020513104,-0.25,4.77756417882224,11.81905886603635,0.4042254322424276,3.2959323498490924
1.7951958020513104,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
1.7951958020513104,0.25,5.342502606915566,15.768917032156882,0.33879958883801775,4.302877801636014
1.7951958020513104,0.5,5.948266847885124,18.151502943810318,0.32770106510180136,4.918929304419036
1.9747153822564414,-0.5,4.707795224488245,10.28035017025355,0.45794113493433014,3.193041407565028
1.9747153822564414,-0.25,4.742113416170353,11.801391776938933,0.40182662399505314,3.241804883800003
1.9747153822564414,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
1.9747153822564414,0.25,5.316235856507334,15.801726852389521,0.33643385347490795,4.424278768138447
1.9747153822564414,0.5,5.896597397754849,18.04281713944615,0.32681134837105896,5.097122412505813
2.1542349624615724,-0.5,4.641279016922347,10.262144330259186,0.45227185153077304,3.3430906503229494
2.1542349624615724,-0.25,4.707570432849327,11.77392382598411,0.39983020974367905,3.3248337219596524
2.1542349624615724,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
2.1542349624615724,0.25,5.318969335260769,15.748178838008553,0.3377513927149041,4.505590213547901
2.1542349624615724,0.5,5.83425157510225,17.87434353255973,0.32640368383178014,5.274618916302167
2.3337545426667035,-0.5,4.571927212886668,10.218186130686513,0.4474304102913714,3.4790704269223465
2.3337545426667035,-0.25,4.6863469857561375,11.733857718772585,0.3993867232818595,3.4012035789177637
2.3337545426667035,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
2.3337545426667035,0.25,5.3213815818463575,15.774069588236035,0.3373499496803875,4.619008297314131
2.3337545426667035,0.5,5.742249718227568,17.725159647425425,0.3239603948538556,5.483973193202531
2.5132741228718345,-0.5,4.507477429904534,10.157998296174277,0.4437367775107964,3.6242464022109004
2.5132741228718345,-0.25,4.652979721203124,11.693915491067363,0.39789749846896,3.464407244258951
2.5132741228718345,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
2.5132741228718345,0.25,5.3316473902684915,15.75966229631188,0.3383097486496407,4.702033808296859
2.5132741228718345,0.5,5.735065303468374,17.635335572749064,0.3252030719693512,5.624494556826884
2.6927937030769655,-0.5,4.455579562772266,10.093192304723656,0.4414440375506406,3.75903022479116
2.6927937030769655,-0.25,4.622878382620072,11.656103630032575,0.3966058066530035,3.515117546888228
2.6927937030769655,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
2.6927937030769655,0.25,5.3821414221971455,15.815173194265784,0.3403150478395384,4.979643121215613
2.6927937030769655,0.5,5.810357668516944,17.69481625228439,0.3283649621265115,6.089550313696464
2.8723132832820966,-0.5,4.42564430025403,10.034268123381965,0.4410530240806844,3.905238526415255
2.8723132832820966,-0.25,4.599434657554467,11.63485013846559,0.3953153330568849,3.6736397531310434
2.8723132832820966,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
2.8723132832820966,0.25,5.400744373330683,15.800821056724539,0.34180150220942007,4.979163958704334
2.8723132832820966,0.5,5.940265762161746,17.80218903267708,0.3336817596565232,6.400361699457042
3.0518328634872276,-0.5,4.4219603792594215,9.959580619324631,0.4439906205166377,3.999161111686688
3.0518328634872276,-0.25,4.591409102435419,11.613470458488575,0.39535202839211975,3.7722968929945626
3.0518328634872276,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
3.0518328634872276,0.25,5.421812809390218,15.788111443084006,0.3434111058143846,5.003518321143117
3.0518328634872276,0.5,6.007736421203145,17.793227263856995,0.3376417516684302,6.470840145264099
3.2313524436923586,-0.5,4.438267398842386,9.87252603160493,0.4495574268058808,4.050551661811635
3.2313524436923586,-0.25,4.591906231765386,11.594244434881363,0.39605049363549777,3.80218756867719
3.2313524436923586,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
3.2313524436923586,0.25,5.457284066231826,15.805671165166494,0.3452737950324389,5.050384862286271
3.2313524436923586,0.5,6.109088057284735,17.848989064229308,0.3422652137497131,6.5528816121310305
3.4108720238974897,-0.5,4.47219468999333,9.797799240042004,0.45644890045472675,4.045863807910538
3.4108720238974897,-0.25,4.6032279982856235,11.594211211837449,0.39702813017463606,3.83237700397661
3.4108720238974897,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
3.4108720238974897,0.25,5.496269716194648,15.831671612614302,0.3471692598661123,5.11803204915688
3.4108720238974897,0.5,6.22381500902798,17.970640977475018,0.3463323883009577,6.603991466759565
3.5903916041026207,-0.5,4.511216892686125,9.739380033742322,0.4631934350088921,3.999417108315994
3.5903916041026207,-0.25,4.623692731616174,11.603147810440996,0.3984860666392255,3.8734286323036167
3.5903916041026207,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
3.5903916041026207,0.25,5.452709930265397,15.764521614174905,0.3458848967140564,4.897601002112822
3.5903916041026207,0.5,6.1863029257961095,17.919287176147215,0.34523152985855615,6.400577434814029
3.7699111843077517,-0.5,4.560559471306259,9.720273775724793,0.46918014621107734,3.92317921959107
3.7699111843077517,-0.25,4.677696124055305,11.644967544755358,0.40169249987837347,3.9365927751851655
