phi,frequency,thrust,power,efficiency,LE sigma magnitude
0.0,0.2,0.18172373677010548,-0.8587720941431966,0.21160880518761224,1.8080901548374093
0.0,0.28571428571428575,0.3363686575170861,-1.6729990328147801,0.201057293470848,2.462960806924554
0.0,0.37142857142857144,0.5656114775983736,-3.0383735652343185,0.18615600269506485,3.1491491371220146
0.0,0.4571428571428572,0.8524558315658786,-4.828678943015549,0.1765401762316202,3.867287831477727
0.0,0.5428571428571429,1.105770089012249,-7.228927121062789,0.15296461985214757,4.67291215636014
0.0,0.6285714285714287,1.5471161391324613,-10.335641224366496,0.149687484844685,5.679043709207244
0.0,0.7142857142857144,2.0938128554723985,-13.710789972363653,0.15271278020397233,6.601410533175133
0.0,0.8,2.5698437634127167,-18.175777132885326,0.14138838436586645,7.444193638514834
0.17951958020513104,0.2,0.2123972315958537,-1.061665928037041,0.20006032593375572,1.9662565728141752
0.17951958020513104,0.28571428571428575,0.37289659581268275,-2.015599650430985,0.18500528898829102,2.644501079745221
0.17951958020513104,0.37142857142857144,0.6329418821326205,-3.5509605847813224,0.17824525702855662,3.3590130174883175
0.17951958020513104,0.4571428571428572,0.929727416106962,-5.526245684071601,0.16823852381133403,4.135357218725436
0.17951958020513104,0.5428571428571429,1.2169575778717572,-8.224307506414855,0.14797082634891093,5.152344136310824
0.17951958020513104,0.6285714285714287,1.7290775172257429,-11.371009713549947,0.15206015655455257,6.13176905729473
0.17951958020513104,0.7142857142857144,2.239582783335021,-14.81301416548139,0.15119021411279662,6.992837656478988
0.17951958020513104,0.8,2.6855288956825696,-19.448991909028077,0.13808062177433306,7.820861256859043
0.35903916041026207,0.2,0.27083094722327034,-1.3248144946553715,0.20442933581710435,2.1327054138959682
0.35903916041026207,0.28571428571428575,0.46821224433505954,-2.522941299301166,0.18558190175282735,2.8481872079433233
0.35903916041026207,0.37142857142857144,0.799967682623594,-4.3717349163984585,0.18298631960114975,3.6170253532085206
0.35903916041026207,0.4571428571428572,1.1676038274323206,-6.773719066482254,0.17237263842397346,4.530280596679534
0.35903916041026207,0.5428571428571429,1.5905289039187063,-9.934887220674076,0.16009531548671066,5.6866018738406785
0.35903916041026207,0.6285714285714287,2.2028124818879724,-13.615025357749749,0.16179275645888674,6.581194270961718
0.35903916041026207,0.7142857142857144,2.722111963777163,-18.009340729907404,0.15115000624407415,7.405234393795739
0.35903916041026207,0.8,3.316853018028118,-23.744168209238914,0.13969127024367703,8.316283884075679
0.5385587406153931,0.2,0.35760259498056013,-1.6524802902274773,0.21640354629060854,2.306626176017618
0.5385587406153931,0.28571428571428575,0.6252883661881619,-3.216429958466739,0.1944044714986533,3.0766296258076298
0.5385587406153931,0.37142857142857144,1.0706976868318294,-5.552378819563308,0.1928358495748385,3.9249035496198923
0.5385587406153931,0.4571428571428572,1.5663888646617306,-8.705704716471566,0.17992671652394274,4.980269178409756
0.5385587406153931,0.5428571428571429,2.1695724487304004,-12.795648110623851,0.16955549495996752,6.140136255851233
0.5385587406153931,0.6285714285714287,2.9900698516361235,-17.501993985898253,0.17084166832906522,7.091299292000218
0.5385587406153931,0.7142857142857144,3.6101233595713316,-23.517170382849994,0.15351010775531188,7.912667390949199
0.5385587406153931,0.8,4.5059363977065505,-30.957389879784188,0.14555285233039042,8.874806868246848
0.7180783208205241,0.2,0.47276475376744914,-2.0459211041001346,0.23107672765093604,2.4842791120049412
0.7180783208205241,0.28571428571428575,0.8459294556339827,-4.108378486426418,0.20590348684495124,3.3188823805792977
0.7180783208205241,0.37142857142857144,1.4496433002581155,-7.126985685255464,0.2034020221560405,4.295245249101146
0.7180783208205241,0.4571428571428572,2.1762039202817056,-11.115836302004722,0.19577509610223667,5.6147293089044
0.7180783208205241,0.5428571428571429,3.0778504700863847,-16.924352484233157,0.18185927484987868,6.688162365615287
0.7180783208205241,0.6285714285714287,4.06180103095136,-23.70159894375574,0.17137244793442316,7.744147239320164
0.7180783208205241,0.7142857142857144,4.977491897499939,-31.50938834822188,0.15796853440923192,8.674760767375803
0.7180783208205241,0.8,6.118269379333885,-42.1543689144326,0.14513962696851435,9.849851500356873
0.8975979010256552,0.2,0.6154488335117316,-2.502234854468861,0.24595965978675904,2.6621951784892075
0.8975979010256552,0.28571428571428575,1.129796893875743,-5.196260967131961,0.21742497172910974,3.580592947047017
0.8975979010256552,0.37142857142857144,1.9386239195239299,-9.110889417594896,0.2127809734777453,4.734128864737112
0.8975979010256552,0.4571428571428572,2.9884786652473143,-14.623423575205328,0.20436244972855838,6.154014975145047
0.8975979010256552,0.5428571428571429,4.372642790313108,-21.76540259174414,0.20089877831948305,7.263282437252949
0.8975979010256552,0.6285714285714287,5.6592902396276195,-30.42683181491599,0.1859966977190604,8.359254283455977
0.8975979010256552,0.7142857142857144,6.9892526143159435,-41.869162013455245,0.1669307977090597,9.274650162513224
0.8975979010256552,0.8,8.521513809002963,-59.8263433680478,0.1424374837114674,11.166876475791858
1.0771174812307862,0.2,0.7834397279077698,-3.0129432845779553,0.260024717995152,2.8349430288683566
1.0771174812307862,0.28571428571428575,1.4739911606736782,-6.468973759928108,0.2278554861057373,3.8445607147828817
1.0771174812307862,0.37142857142857144,2.509509170638476,-11.583823037700652,0.21663911495117286,4.9384763038280965
1.0771174812307862,0.4571428571428572,3.8389841290174576,-19.168852681387154,0.20027198251385642,6.506682452426382
1.0771174812307862,0.5428571428571429,5.802233807113386,-28.48557527075817,0.20369024504376648,7.932391739704591
1.0771174812307862,0.6285714285714287,6.819059524494949,-44.3105818448189,0.15389234897379891,8.516156111728971
1.0771174812307862,0.7142857142857144,9.092570003584076,-58.06861989764785,0.1565831944966266,10.728341297263476
1.0771174812307862,0.8,11.27425277740626,-80.88368042395001,0.13938847389624848,11.491267005416029
1.2566370614359172,0.2,0.9730879534795498,-3.5649872403224467,0.2729569246344724,2.9990543783063752
1.2566370614359172,0.28571428571428575,1.878214608497286,-7.886743210735108,0.2381483152565102,4.1663456671649755
1.2566370614359172,0.37142857142857144,3.2957879532512844,-14.099598967112446,0.23375047481412528,5.7646482318738235
1.2566370614359172,0.4571428571428572,5.144945245087326,-23.347096574214653,0.22036766879054173,7.202225379407692
1.2566370614359172,0.5428571428571429,7.515833217014848,-35.72430186454134,0.2103843273274654,8.49907508088653
1.2566370614359172,0.6285714285714287,9.876886037942434,-52.092831648326346,0.18960163472433852,9.706769314894274
1.2566370614359172,0.7142857142857144,12.432050686183182,-72.72432423544163,0.17094762745316125,11.000221846270533
1.2566370614359172,0.8,15.484089924188137,-99.58733173620107,0.15548252628360665,12.139425013136393
1.4361566416410483,0.2,1.1791588343286237,-4.140070099806336,0.2848161518771825,3.1514336312898483
1.4361566416410483,0.28571428571428575,2.315624928751754,-9.40453896275887,0.2462241836544482,4.382605193233722
1.4361566416410483,0.37142857142857144,3.970735004134614,-17.34821708956149,0.22888432763063735,5.8077001519602245
1.4361566416410483,0.4571428571428572,6.39916610402866,-28.99605276786048,0.2206909387032693,7.7075854782327
1.4361566416410483,0.5428571428571429,9.20973163918915,-45.38709589382685,0.2029151999663802,9.533784734530393
1.4361566416410483,0.6285714285714287,12.187444408396699,-66.14430014783146,0.18425539889541434,11.269525952716961
1.4361566416410483,0.7142857142857144,15.34507301177237,-96.8231522940261,0.15848557548687814,11.545323668470672
1.4361566416410483,0.8,19.62440967881213,-126.24706468754488,0.15544448282723683,12.873792070837437
1.6156762218461793,0.2,1.3950853688358809,-4.716272846645697,0.2958025148668174,3.287276082239422
1.6156762218461793,0.28571428571428575,2.7732889909768876,-10.975990576722497,0.2526686745575733,4.584053154841096
1.6156762218461793,0.37142857142857144,4.715721380035669,-20.761472803426418,0.2271380949070915,5.96310835291963
1.6156762218461793,0.4571428571428572,7.639488137612107,-35.316980046011345,0.21631204388538597,8.177020102121952
1.6156762218461793,0.5428571428571429,10.722084847740087,-56.44571177215803,0.18995393115104237,9.530131961774156
1.6156762218461793,0.6285714285714287,15.327183146876193,-80.24325871726094,0.1910089818371147,11.018179532474962
1.6156762218461793,0.7142857142857144,19.125640773731913,-115.81681842592415,0.1651369898920559,12.517099834858023
1.6156762218461793,0.8,24.994101873485675,-163.7982080210339,0.1525908138767678,20.828934478662692
1.7951958020513104,0.2,1.6125800169755555,-5.2663434051960145,0.306204873648101,3.398084212737232
1.7951958020513104,0.28571428571428575,3.244457829446551,-12.533822728156245,0.25885620850198654,4.766047372995987
1.7951958020513104,0.37142857142857144,5.747919002742686,-23.82011588628145,0.24130524931883493,6.701246116595439
1.7951958020513104,0.4571428571428572,8.972222941057435,-42.15328449498077,0.21284754079188697,8.323109112688988
1.7951958020513104,0.5428571428571429,13.280480866451049,-65.93657944826425,0.20141294828421147,9.994013029429263
1.7951958020513104,0.6285714285714287,17.185260098914707,-101.57820302727535,0.1691825567567896,12.057378136829982
1.7951958020513104,0.7142857142857144,22.29920393788308,-144.83983623371043,0.15395767157525342,12.928031957399853
1.7951958020513104,0.8,29.463011119746294,-188.793980431293,0.15605905999989572,14.757420859721668
1.9747153822564414,0.2,1.8229940292850082,-5.765073417962257,0.3162134975775157,3.4831627279776045
1.9747153822564414,0.28571428571428575,3.7056427118332302,-13.98491903592382,0.2649741984429331,4.914966774512224
1.9747153822564414,0.37142857142857144,6.387929654004223,-27.28483433038975,0.2341201554186961,6.820199775246667
1.9747153822564414,0.4571428571428572,9.915659430678055,-48.729506199317214,0.20348368378945303,8.175642886894128
1.9747153822564414,0.5428571428571429,15.485171219790494,-75.386313347892,0.20541090991317856,10.995962048915139
1.9747153822564414,0.6285714285714287,21.134632847727808,-111.6733952664018,0.18925396507655393,12.172638614510719
1.9747153822564414,0.7142857142857144,27.34615833379195,-162.68380242978117,0.16809392161580014,13.844640812399975
1.9747153822564414,0.8,30.513523982766664,-241.41534141355083,0.12639430370954013,16.1393537098645
2.1542349624615724,0.2,2.0169174108286967,-6.184467241922207,0.3261262986659162,3.5372378180932227
2.1542349624615724,0.28571428571428575,4.137757327968189,-15.254847872932006,0.27124212331937897,5.014544278156584
2.1542349624615724,0.37142857142857144,7.082034757627503,-30.401101282966373,0.2329532305987725,6.76681701421908
2.1542349624615724,0.4571428571428572,11.542814890127307,-54.268991788690165,0.21269632085799808,9.212828952852128
